date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price,month,day_of_year,month_sin,month_cos,price_lag_1,price_lag_7,price_lag_14,price_lag_30,temp_max_lag_30,temp_max_lag_90,price_volatility_7d,price_volatility_30d,rain_cum_30d,rain_cum_90d,price_to_msp_ratio,near_msp_floor
2025-07-27,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4855.07,5049.63,4967.15,15.87,30.15,22.9,6.5,6.5,18.6725,78.0941,2025,7621,7,208,-0.4999999999999997,-0.8660254037844388,5075.18,4911.83,4993.18,5195.82,31.45,39.1,84.69244138984448,77.18433965171212,256.70000125,434.10000169,0.65177142107335,1
2025-07-28,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4791.3,4963.82,4905.94,62.53,30.75,23.65,0.8000001,0.8000001,18.6725,78.0941,2025,7621,7,209,-0.4999999999999997,-0.8660254037844388,4967.15,4997.69,5042.53,4865.55,32.05,39.75,87.78237896721548,75.35013963482832,257.50000135,434.90000179,0.6437396667104054,1
2025-07-29,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4867.79,5106.35,5005.81,31.09,27.95,23.75,3.6000001,3.6000001,18.6725,78.0941,2025,7621,7,210,-0.4999999999999997,-0.8660254037844388,4905.94,4874.84,5000.28,5030.78,31.2,40.2,79.5052282797195,74.98527416275796,258.50000145,438.50000189,0.656844246161921,1
2025-07-30,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4848.34,4981.09,4914.23,24.61,28.05,23.6,2.9,2.9,18.6725,78.0941,2025,7621,7,211,-0.4999999999999997,-0.8660254037844388,5005.81,4925.86,4910.69,5040.8,30.4,39.5,80.9672941907548,75.35696864708464,251.20000145,441.40000189,0.6448274504658181,1
2025-07-31,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5032.1,5256.39,5159.8,23.16,30.55,23.95,1.7,1.7,18.6725,78.0941,2025,7621,7,212,-0.4999999999999997,-0.8660254037844388,4914.23,5092.87,4984.62,5064.94,26.3,40.4,98.58841238778311,80.76187022536344,227.99999945,443.10000189,0.6770502558719328,1
2025-08-01,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4903.46,5040.76,4962.74,71.25,30.05,23.75,0.3,0.3,18.6725,78.0941,2025,7621,8,213,-0.8660254037844385,-0.5000000000000004,5159.8,4896.97,5030.28,4900.28,30.75,40.5,91.17846487599746,79.29511206978995,221.29999895,443.40000189,0.6511927568560556,1
2025-08-02,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4890.04,5125.87,5034.4,48.61,30.75,23.5,0.2,0.2,18.6725,78.0941,2025,7621,8,214,-0.8660254037844385,-0.5000000000000004,4962.74,5075.18,5078.37,4924.97,30.85,39.8,86.66815941938282,78.8565632083606,215.39999955,443.60000189,0.6605957223461487,1
2025-08-03,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5004.16,5129.4,5071.29,79.43,30.5,23.6,0.5,0.5,18.6725,78.0941,2025,7621,8,215,-0.8660254037844385,-0.5000000000000004,5034.4,4967.15,4911.83,4938.58,31.8,38.95,90.3766992200164,79.55128980654437,203.99999855,444.10000189,0.6654362944495473,1
2025-08-04,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4957.64,5074.56,5016.64,39.31,31.45,23.8,4.4,4.4,18.6725,78.0941,2025,7621,8,216,-0.8660254037844385,-0.5000000000000004,5071.29,4905.94,4997.69,5092.3,30.25,37.4,78.49847799556011,77.53810422261108,201.29999915,448.50000189,0.6582653195118752,1
2025-08-05,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4939.7,5087.69,5017.5,90.37,30.15,23.65,5.8999996,5.8999996,18.6725,78.0941,2025,7621,8,217,-0.8660254037844385,-0.5000000000000004,5016.64,5005.81,4874.84,4919.06,29.75,37.5,78.18166716662388,76.39310839110382,200.59999875,454.40000149,0.6583781655950662,1
2025-08-06,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5065.93,5237.48,5153.14,70.66,30.45,22.4,13.3,13.3,18.6725,78.0941,2025,7621,8,218,-0.8660254037844385,-0.5000000000000004,5017.5,4914.23,4925.86,4858.09,28.4,37.1,73.66692030768694,77.03177352280599,211.49999885000003,467.70000149,0.6761763548090802,1
2025-08-07,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4937.33,5120.85,4991.44,40.9,29.25,24.35,9.2,9.2,18.6725,78.0941,2025,7621,8,219,-0.8660254037844385,-0.5000000000000004,5153.14,5159.8,5092.87,4914.27,28.6,37.45,61.962413530110965,75.13796546828102,220.29999885,476.90000149,0.6549586668416217,1
2025-08-08,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4904.19,5100.17,5039.79,30.75,27.9,23.05,1.4000001,1.4000001,18.6725,78.0941,2025,7621,8,220,-0.8660254037844385,-0.5000000000000004,4991.44,4962.74,4896.97,5114.64,29.4,38.05,53.13826237817334,72.68751700842783,220.89999895,478.20000159,0.6613029786117307,1
2025-08-09,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4956.41,5118.5,5033.68,61.37,28.7,22.05,5.3999996,5.3999996,18.6725,78.0941,2025,7621,8,221,-0.8660254037844385,-0.5000000000000004,5039.79,5034.4,5075.18,5074.22,30.65,38.45,53.165857599458285,71.74224317796865,224.39999845,483.50000119000003,0.6605012465555702,1
2025-08-10,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5048.61,5154.05,5100.4,57.0,29.7,22.55,5.1,5.1,18.6725,78.0941,2025,7621,8,222,-0.8660254037844385,-0.5000000000000004,5033.68,5071.29,4967.15,5005.41,31.15,38.6,56.48902695804539,73.85156944767651,229.49999845,488.60000119,0.669256003149193,1
2025-08-11,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4722.36,4985.27,4869.64,49.38,29.9,22.4,21.900003,21.900003,18.6725,78.0941,2025,7621,8,223,-0.8660254037844385,-0.5000000000000004,5100.4,5016.64,4905.94,5039.14,31.35,38.15,89.05492780675863,77.73767869698227,241.20000045,510.30000419000004,0.6389765122687312,1
2025-08-12,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4957.8,5159.73,5011.98,24.95,30.6,22.15,3.1,3.1,18.6725,78.0941,2025,7621,8,224,-0.8660254037844385,-0.5000000000000004,4869.64,5017.5,5005.81,4993.18,31.75,37.7,89.20187151037088,77.74024159184533,243.60000040000003,513.10000419,0.6576538512006298,1
2025-08-13,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4973.47,5174.59,5034.83,54.82,25.8,22.2,25.9,25.9,18.6725,78.0941,2025,7621,8,225,-0.8660254037844385,-0.5000000000000004,5011.98,5153.14,4914.23,5042.53,31.35,36.65,71.02398913982398,77.61642773738365,268.00000040000003,538.40000419,0.6606521453877444,1
2025-08-14,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4919.52,5106.67,5018.57,46.56,27.8,22.95,34.0,34.0,18.6725,78.0941,2025,7621,8,226,-0.8660254037844385,-0.5000000000000004,5034.83,4991.44,5159.8,5000.28,31.4,36.7,70.47352762022454,77.67158857252227,300.10000030000003,572.30000419,0.6585185671171762,1
2025-08-15,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5004.65,5184.96,5107.13,99.18,28.6,22.25,18.2,18.2,18.6725,78.0941,2025,7621,8,227,-0.8660254037844385,-0.5000000000000004,5018.57,5039.79,4962.74,4910.69,31.15,33.65,78.47488661076096,77.90644075671314,314.2000003,582.0000041899999,0.670139089358352,1
2025-08-16,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4834.65,5037.46,4944.43,90.9,25.65,22.4,31.999998,31.999998,18.6725,78.0941,2025,7621,8,228,-0.8660254037844385,-0.5000000000000004,5107.13,5033.68,5034.4,4984.62,30.55,36.7,83.92403010206263,78.69040080499336,329.4999983,612.4000021899999,0.6487901850150899,1
2025-08-17,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4871.76,5061.84,4947.5,54.41,30.0,22.8,12.2,12.2,18.6725,78.0941,2025,7621,8,229,-0.8660254037844385,-0.5000000000000004,4944.43,5100.4,5071.29,5030.28,30.75,36.1,76.8066376719937,79.33626006675132,334.8999986,624.6000021899999,0.6491930192888072,1
2025-08-18,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4871.29,5068.92,4931.89,18.55,25.95,22.9,16.9,16.9,18.6725,78.0941,2025,7621,8,230,-0.8660254037844385,-0.5000000000000004,4947.5,4869.64,5016.64,5078.37,30.9,36.1,62.795506701557876,79.1971336442872,343.8999986,632.60000119,0.6471447316625115,1
2025-08-19,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5199.8,5418.7,5304.56,89.19,28.0,22.6,12.699999,12.699999,18.6725,78.0941,2025,7621,8,231,-0.8660254037844385,-0.5000000000000004,4931.89,5011.98,5017.5,4911.83,29.1,33.7,131.87791711962154,94.92975451874139,354.69999750000005,625.90000019,0.6960451384332765,1
2025-08-20,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5040.3,5279.47,5169.43,21.39,28.35,22.5,10.999999,10.999999,18.6725,78.0941,2025,7621,8,232,-0.8660254037844385,-0.5000000000000004,5304.56,5034.83,5153.14,4997.69,31.1,32.65,140.32420038712414,99.02734844650183,358.9999965,625.1000001900001,0.6783138695709224,1
2025-08-21,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4869.11,5007.72,4941.6,69.47,30.55,23.1,0.70000005,0.70000005,18.6725,78.0941,2025,7621,8,233,-0.8660254037844385,-0.5000000000000004,5169.43,5018.57,4991.44,4874.84,28.55,33.6,147.01374775364232,96.38344536933953,334.69999855000003,622.39999994,0.6484188426715655,1
2025-08-22,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4844.11,5076.79,4961.65,88.47,30.0,23.55,0.7,0.7,18.6725,78.0941,2025,7621,8,234,-0.8660254037844385,-0.5000000000000004,4941.6,5107.13,5039.79,4925.86,28.8,32.05,147.79086030765419,95.37445016548152,326.49999755,616.1999993400001,0.6510497310064296,1
2025-08-23,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5065.47,5257.86,5163.56,95.01,29.85,23.05,1.6,1.6,18.6725,78.0941,2025,7621,8,235,-0.8660254037844385,-0.5000000000000004,4961.65,4944.43,5033.68,5092.87,27.45,32.7,150.14930987901,98.00384706324303,313.09999655,617.29999934,0.6775436294449548,1
2025-08-24,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4972.96,5129.4,5072.6,28.72,29.35,23.05,0.1,0.1,18.6725,78.0941,2025,7621,8,236,-0.8660254037844385,-0.5000000000000004,5163.56,4947.5,5100.4,4896.97,27.3,34.0,141.7326677738257,95.29448835239643,283.59999654999996,598.39999934,0.6656081879018502,1
2025-08-25,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4937.1,5133.31,5055.93,11.49,29.6,22.45,1.9000001,1.9000001,18.6725,78.0941,2025,7621,8,237,-0.8660254037844385,-0.5000000000000004,5072.6,4931.89,4869.64,5075.18,24.55,30.6,127.4722329801756,95.05089402918476,254.09999865,570.99999944,0.6634208109172025,1
2025-08-26,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4942.02,5131.3,5023.42,45.49,26.35,22.6,24.2,24.2,18.6725,78.0941,2025,7621,8,238,-0.8660254037844385,-0.5000000000000004,5055.93,5304.56,5011.98,4967.15,30.15,30.0,89.21859724989088,94.31393496337677,271.79999865,591.80000004,0.6591549665398242,1
2025-08-27,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4952.82,5074.33,5005.71,42.69,26.65,22.55,24.9,24.9,18.6725,78.0941,2025,7621,8,239,-0.8660254037844385,-0.5000000000000004,5023.42,5169.43,5034.83,4905.94,30.75,33.2,74.62692760532133,91.42359819423999,295.89999855,616.50000004,0.6568311245243407,1
2025-08-28,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4892.72,5051.06,4971.84,19.56,24.2,22.05,252.49998,252.49998,18.6725,78.0941,2025,7621,8,240,-0.8660254037844385,-0.5000000000000004,5005.71,4941.6,5018.57,5005.81,27.95,32.75,69.19469866839394,92.01260142083858,544.79997845,864.19998034,0.6523868258758694,1
2025-08-29,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4874.1,5090.57,4988.6,96.51,28.2,22.15,48.29999,48.29999,18.6725,78.0941,2025,7621,8,241,-0.8660254037844385,-0.5000000000000004,4971.84,4961.65,5107.13,4914.23,28.05,35.1,64.96364488806893,89.63509647774667,590.19996845,912.49997034,0.6545860123343393,1
2025-08-30,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4704.3,4899.21,4826.3,27.66,30.25,22.7,1.0,1.0,18.6725,78.0941,2025,7621,8,242,-0.8660254037844385,-0.5000000000000004,4988.6,5163.56,4944.43,5159.8,30.55,34.55,81.27426626641137,94.41480032587485,589.49996845,913.49997034,0.6332895945413988,1
2025-08-31,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4866.85,5120.03,4973.33,39.91,28.95,22.9,12.299999,12.299999,18.6725,78.0941,2025,7621,8,243,-0.8660254037844385,-0.5000000000000004,4826.3,5072.6,4947.5,4962.74,30.05,33.75,73.13093482632516,94.19066466420739,601.49996745,925.59996934,0.6525823382758168,1
2025-09-01,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4866.15,5103.69,4986.82,46.65,28.25,22.7,18.099998,18.099998,18.6725,78.0941,2025,7621,9,244,-1.0,-1.8369701987210297e-16,4973.33,5055.93,4931.89,5034.4,30.75,34.2,65.05640801497113,94.44619461979931,619.39996545,943.69996734,0.6543524471854087,1
2025-09-02,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4792.68,4963.51,4844.7,15.94,27.25,22.4,12.7,12.7,18.6725,78.0941,2025,7621,9,245,-1.0,-1.8369701987210297e-16,4986.82,5023.42,5304.56,5071.29,30.5,33.95,74.1210443415824,99.50095294928633,631.5999654499999,956.29996734,0.6357039758561869,1
2025-09-03,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5020.1,5214.08,5096.85,95.61,27.25,22.0,17.4,17.4,18.6725,78.0941,2025,7621,9,246,-1.0,-1.8369701987210297e-16,4844.7,5005.71,5169.43,5016.64,31.45,31.35,92.745672752354,100.56420498208195,644.59996545,971.19996734,0.6687901850150899,1
2025-09-04,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4893.78,5104.79,4963.44,70.84,28.35,22.05,4.3999996,4.3999996,18.6725,78.0941,2025,7621,9,247,-1.0,-1.8369701987210297e-16,5096.85,4971.84,4941.6,5017.5,30.15,35.1,92.55303244241512,101.08662982410394,643.09996545,975.59996694,0.6512846083191182,1
2025-09-05,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5027.95,5238.47,5139.0,95.52,29.1,22.45,1.3000001,1.3000001,18.6725,78.0941,2025,7621,9,248,-1.0,-1.8369701987210297e-16,4963.44,4988.6,4961.65,5153.14,30.45,36.5,116.26486266485269,100.46500013643457,631.09996555,976.89996704,0.6743209552552158,1
2025-09-06,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5002.3,5230.41,5119.9,33.56,28.2,23.15,4.2999997,4.2999997,18.6725,78.0941,2025,7621,9,249,-1.0,-1.8369701987210297e-16,5139.0,4826.3,5163.56,4991.44,29.25,36.5,105.84475156253103,102.04754678157619,626.19996525,980.29996674,0.6718147224773652,1
2025-09-07,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4908.35,5168.25,5038.0,30.83,29.75,22.45,0.0,0.0,18.6725,78.0941,2025,7621,9,250,-1.0,-1.8369701987210297e-16,5119.9,4973.33,5072.6,5039.79,27.9,35.15,104.13294106230857,102.03708897979848,624.79996515,975.49996674,0.6610681012990421,1
2025-09-08,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5025.43,5229.54,5139.46,40.03,29.85,22.2,1.0,1.0,18.6725,78.0941,2025,7621,9,251,-1.0,-1.8369701987210297e-16,5038.0,4986.82,5055.93,5033.68,28.7,34.3,110.13556704612645,104.27294060610244,620.39996555,976.1999667399999,0.6743813147880856,1
2025-09-09,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4949.43,5189.49,5043.34,59.28,30.6,21.95,1.4000001,1.4000001,18.6725,78.0941,2025,7621,9,252,-1.0,-1.8369701987210297e-16,5139.46,4844.7,5023.42,5100.4,29.7,32.3,65.22961148348129,103.3685878879754,616.69996565,974.09996684,0.6617687967458339,1
2025-09-10,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4628.9,4787.96,4700.26,30.93,29.05,22.3,33.499996,33.499996,18.6725,78.0941,2025,7621,9,253,-1.0,-1.8369701987210297e-16,5043.34,5096.85,5005.71,4869.64,29.9,33.8,155.3015920563555,115.91022794664708,628.29995865,1003.79996284,0.6167510825351004,1
2025-09-11,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4921.97,5078.44,4974.44,53.2,26.95,22.85,11.5,11.5,18.6725,78.0941,2025,7621,9,254,-1.0,-1.8369701987210297e-16,4700.26,4963.44,4971.84,5011.98,30.6,34.05,154.68258657805262,116.1748154840739,636.69995865,1010.3999628400001,0.6527279884529589,1
2025-09-12,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4913.61,5056.39,5002.47,41.19,26.95,22.15,12.799998,12.799998,18.6725,78.0941,2025,7621,9,255,-1.0,-1.8369701987210297e-16,4974.44,5139.0,4988.6,5034.83,25.8,34.0,145.83399223252746,116.14708887005514,623.5999566500001,1022.39996084,0.6564059834667367,1
2025-09-13,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4851.52,5089.34,4999.62,15.23,28.65,22.45,6.6000004,6.6000004,18.6725,78.0941,2025,7621,9,256,-1.0,-1.8369701987210297e-16,5002.47,5119.9,4826.3,5018.57,27.8,33.4,136.48981366143835,116.17979125515731,596.1999570500001,1026.99996124,0.6560320167956961,1
2025-09-14,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4779.58,5015.92,4922.37,40.32,28.8,22.35,6.499999,6.499999,18.6725,78.0941,2025,7621,9,257,-1.0,-1.8369701987210297e-16,4999.62,5038.0,4973.33,5107.13,28.6,32.3,136.05504773541716,116.00216405829158,584.49995605,1031.69996024,0.6458955517648602,1
2025-09-15,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5050.29,5266.38,5168.69,49.53,29.2,22.65,6.6,6.6,18.6725,78.0941,2025,7621,9,258,-1.0,-1.8369701987210297e-16,4922.37,5139.46,4986.82,4944.43,25.65,33.9,142.46167317496452,118.92443488759288,559.0999580499999,1037.29996024,0.6782167694528276,1
2025-09-16,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4828.14,5048.48,4953.45,20.51,27.85,22.65,16.1,16.1,18.6725,78.0941,2025,7621,9,259,-1.0,-1.8369701987210297e-16,5168.69,5043.34,4844.7,4947.5,30.0,33.8,139.0785273214586,118.81132050682167,562.9999580499999,1052.59996024,0.6499737567248393,1
2025-09-17,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4960.39,5165.77,5016.44,63.41,29.0,22.45,7.7,7.7,18.6725,78.0941,2025,7621,9,260,-1.0,-1.8369701987210297e-16,4953.45,4700.26,5096.85,4931.89,25.95,32.75,78.92907087108087,117.74270187793918,553.79995805,1043.39996024,0.6582390762367143,1
2025-09-18,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5145.48,5307.18,5229.2,12.83,30.0,22.35,15.900001,15.900001,18.6725,78.0941,2025,7621,9,261,-1.0,-1.8369701987210297e-16,5016.44,4974.44,4963.44,5304.56,28.0,33.2,113.47407331318529,112.10771303250857,556.99996005,1059.0999612399999,0.6861566723527096,1
2025-09-19,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4963.56,5171.3,5105.26,34.94,30.45,22.25,6.6999993,6.6999993,18.6725,78.0941,2025,7621,9,262,-1.0,-1.8369701987210297e-16,5229.2,5002.47,5139.0,5169.43,28.35,33.4,114.19259282958426,109.67326021037387,552.69996035,1065.2999605399998,0.669893714735599,1
2025-09-20,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4944.58,5212.64,5083.7,87.56,30.7,22.15,4.8999996,4.8999996,18.6725,78.0941,2025,7621,9,263,-1.0,-1.8369701987210297e-16,5105.26,4999.62,5119.9,4941.6,30.55,33.1,111.61359308751356,109.49470004756283,556.8999598999999,1069.3999601399998,0.6670646896732711,1
2025-09-21,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4788.28,5024.34,4910.63,11.39,30.1,22.2,13.6,13.6,18.6725,78.0941,2025,7621,9,264,-1.0,-1.8369701987210297e-16,5083.7,4922.37,5038.0,4961.65,30.0,32.45,114.23187466936048,110.80474402734527,569.7999599,1081.89996014,0.6443550715129248,1
2025-09-22,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4926.72,5174.78,5068.24,37.69,29.45,22.45,21.6,21.6,18.6725,78.0941,2025,7621,9,265,-1.0,-1.8369701987210297e-16,4910.63,5168.69,5139.46,5163.56,29.85,30.3,105.25047121261055,107.79213350107047,589.7999599,1102.5999600999999,0.665036084503346,1
2025-09-23,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4951.71,5190.8,5068.12,34.1,29.4,22.65,5.7999997,5.7999997,18.6725,78.0941,2025,7621,9,266,-1.0,-1.8369701987210297e-16,5068.24,4953.45,5043.34,5072.6,29.35,30.2,95.77716854389664,107.71141525913762,595.4999596,1103.2999594,0.6650203385382496,1
2025-09-24,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4825.67,5074.4,4939.76,47.95,29.35,22.35,1.9000001,1.9000001,18.6725,78.0941,2025,7621,9,267,-1.0,-1.8369701987210297e-16,5068.12,5016.44,4700.26,5055.93,29.6,30.3,106.54353912167431,108.23835193841755,595.4999596,1100.9999595,0.6481774045400867,1
2025-09-25,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4865.04,5030.05,4936.71,75.86,24.3,23.3,12.3,12.3,18.6725,78.0941,2025,7621,9,268,-1.0,-1.8369701987210297e-16,4939.76,5229.2,4974.44,5023.42,26.35,31.45,82.86374659644923,109.02559237939525,583.5999595999999,1112.0999595,0.6477771945938853,1
2025-09-26,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4848.88,5052.6,4956.13,88.1,28.25,22.25,29.699999,29.699999,18.6725,78.0941,2025,7621,9,269,-1.0,-1.8369701987210297e-16,4936.71,5105.26,5002.47,5005.71,26.65,32.05,74.89577176698357,109.42434767675168,588.3999586,1141.7999585,0.6503254166119932,1
2025-09-27,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4845.95,5011.49,4912.33,47.12,25.5,22.45,17.500002,17.500002,18.6725,78.0941,2025,7621,9,270,-1.0,-1.8369701987210297e-16,4956.13,5083.7,4999.62,4971.84,24.2,31.2,68.7311062176767,110.59007340666615,353.3999806,1156.6999604999999,0.6445781393517911,1
2025-09-28,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4771.71,5000.79,4905.38,76.26,27.4,22.75,1.2,1.2,18.6725,78.0941,2025,7621,9,271,-1.0,-1.8369701987210297e-16,4912.33,4910.63,4922.37,4988.6,28.2,30.4,69.51460250843387,112.01349068175884,306.2999906,1147.6999604999999,0.6436661855399554,1
2025-09-29,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4910.08,5076.27,4983.3,35.33,29.1,22.0,0.3,0.3,18.6725,78.0941,2025,7621,9,272,-1.0,-1.8369701987210297e-16,4905.38,5068.24,5168.69,4826.3,30.25,26.3,55.38948696880597,107.14065018609291,305.5999906,1123.0999585,0.6538905655425797,1
2025-09-30,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5054.59,5271.12,5140.41,57.44,29.4,22.15,1.0,1.0,18.6725,78.0941,2025,7621,9,273,-1.0,-1.8369701987210297e-16,4983.3,5068.12,4953.45,4973.33,28.95,30.75,80.51564024343571,109.69357286676276,294.2999916,1117.099958,0.6745059703450991,1
2025-10-01,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4966.53,5110.9,5043.84,34.22,29.5,21.9,0.0,0.0,18.6725,78.0941,2025,7621,10,274,-0.8660254037844386,0.5000000000000001,5140.41,4939.76,5016.44,4986.82,28.25,30.85,84.02596480794234,109.74313497446177,276.19999359999997,1110.9999586,0.6618344049337358,1
2025-10-02,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4722.55,4972.0,4852.62,41.36,28.9,22.95,0.0,0.0,18.6725,78.0941,2025,7621,10,275,-0.8660254037844386,0.5000000000000001,5043.84,4936.71,5229.2,4844.7,27.25,31.8,96.72859034678966,109.3317832052991,263.4999936,1099.0999576,0.6367432095525521,1
2025-10-03,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5003.92,5142.26,5072.55,14.59,29.8,23.05,0.4,0.4,18.6725,78.0941,2025,7621,10,276,-0.8660254037844386,0.5000000000000001,4852.62,4956.13,5105.26,5096.85,27.25,30.25,103.59619665752962,108.78375670245438,246.4999936,1092.3999582000001,0.66560162708306,1
2025-10-04,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4783.49,5033.51,4921.13,78.85,29.85,23.05,1.7,1.7,18.6725,78.0941,2025,7621,10,277,-0.8660254037844386,0.5000000000000001,5072.55,4912.33,5083.7,4963.44,28.35,29.75,102.58461668765526,109.71826720831554,243.79999400000003,1087.4999582,0.6457328434588637,1
2025-10-05,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5012.57,5269.71,5154.97,54.52,29.0,22.45,4.7,4.7,18.6725,78.0941,2025,7621,10,278,-0.8660254037844386,0.5000000000000001,4921.13,4905.38,4910.63,5139.0,29.1,28.4,111.85175631377807,110.39457023545677,247.1999939,1089.7999583,0.6764164807768009,1
2025-10-06,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4898.62,5052.64,4985.54,69.58,27.85,21.8,28.5,28.5,18.6725,78.0941,2025,7621,10,279,-0.8660254037844386,0.5000000000000001,5154.97,4983.3,5068.24,5119.9,28.2,28.6,111.71864388040515,108.58052865389136,271.39999420000004,1117.8999583,0.65418449022438,1
