date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,source,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price
2025-08-07,Telangana,Karimnagar,Karimnagar Mandi,Rice,1579.04,1796.07,1709.53,60.92,gov_data,,,,,,,2025,
2025-08-07,Telangana,Khammam,Khammam Mandi,Rice,1891.34,2081.89,1947.22,38.64,gov_data,,,,,,,2025,
2025-08-07,Telangana,Nalgonda,Nalgonda Mandi,Rice,1997.89,2173.8,2076.83,81.56,gov_data,,,,,,,2025,
2025-08-07,Telangana,Nizamabad,Nizamabad Mandi,Rice,1973.39,2097.8,2027.92,35.81,gov_data,,,,,,,2025,
2025-08-07,Telangana,Warangal,Warangal Mandi,Rice,1863.98,2146.24,2006.59,52.64,gov_data,,,,,,,2025,
2025-08-06,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4832.62,5114.64,4971.57,96.34,gov_data,,,,,,,2025,
2025-08-06,Telangana,Khammam,Khammam Mandi,Cotton,4974.46,5140.77,5047.42,42.72,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4881.79,5019.26,4963.25,57.12,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5065.93,5237.48,5153.14,70.66,gov_data,,,,,,,2025,
2025-08-06,Telangana,Warangal,Warangal Mandi,Cotton,5063.77,5277.4,5188.34,24.09,gov_data,,,,,,,2025,
2025-08-06,Telangana,Karimnagar,Karimnagar Mandi,Maize,4933.8,5193.08,5082.55,99.05,gov_data,,,,,,,2025,
2025-08-06,Telangana,Khammam,Khammam Mandi,Maize,4979.25,5134.17,5059.71,60.27,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nalgonda,Nalgonda Mandi,Maize,5062.42,5303.38,5161.0,94.88,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nizamabad,Nizamabad Mandi,Maize,4972.94,5111.3,5055.75,66.71,gov_data,,,,,,,2025,
2025-08-06,Telangana,Warangal,Warangal Mandi,Maize,4803.48,5002.01,4891.53,29.72,gov_data,,,,,,,2025,
2025-08-06,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,5059.5,5265.08,5168.45,56.92,gov_data,,,,,,,2025,
2025-08-06,Telangana,Khammam,Khammam Mandi,Red Gram,5135.12,5309.36,5190.75,62.11,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5034.12,5258.34,5114.72,10.5,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4816.38,5045.2,4914.29,22.29,gov_data,,,,,,,2025,
2025-08-06,Telangana,Warangal,Warangal Mandi,Red Gram,4847.78,5056.1,4958.6,69.68,gov_data,,,,,,,2025,
2025-08-06,Telangana,Karimnagar,Karimnagar Mandi,Rice,1760.63,1931.43,1821.53,78.98,gov_data,,,,,,,2025,
2025-08-06,Telangana,Khammam,Khammam Mandi,Rice,1932.64,2148.57,2031.84,16.37,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nalgonda,Nalgonda Mandi,Rice,1700.68,1966.22,1837.96,33.43,gov_data,,,,,,,2025,
2025-08-06,Telangana,Nizamabad,Nizamabad Mandi,Rice,1834.33,1993.71,1912.42,28.03,gov_data,,,,,,,2025,
2025-08-06,Telangana,Warangal,Warangal Mandi,Rice,2005.57,2230.03,2092.5,73.62,gov_data,,,,,,,2025,
2025-08-05,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5124.44,5351.26,5265.76,42.19,gov_data,,,,,,,2025,
2025-08-05,Telangana,Khammam,Khammam Mandi,Cotton,4888.47,5122.28,5027.72,11.76,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4879.02,5117.17,5001.78,47.41,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4939.7,5087.69,5017.5,90.37,gov_data,,,,,,,2025,
2025-08-05,Telangana,Warangal,Warangal Mandi,Cotton,4908.44,5105.2,4993.85,10.62,gov_data,,,,,,,2025,
2025-08-05,Telangana,Karimnagar,Karimnagar Mandi,Maize,4828.64,5033.99,4949.5,72.8,gov_data,,,,,,,2025,
2025-08-05,Telangana,Khammam,Khammam Mandi,Maize,4910.6,5124.21,5022.53,17.23,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nalgonda,Nalgonda Mandi,Maize,4792.05,4933.03,4854.23,56.83,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nizamabad,Nizamabad Mandi,Maize,4901.55,5061.21,4955.8,40.96,gov_data,,,,,,,2025,
2025-08-05,Telangana,Warangal,Warangal Mandi,Maize,4965.15,5148.76,5070.64,40.79,gov_data,,,,,,,2025,
2025-08-05,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,5117.08,5271.41,5184.25,90.15,gov_data,,,,,,,2025,
2025-08-05,Telangana,Khammam,Khammam Mandi,Red Gram,4856.61,5043.92,4956.87,82.37,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5003.88,5240.52,5116.34,96.81,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4860.79,5094.07,4961.08,50.79,gov_data,,,,,,,2025,
2025-08-05,Telangana,Warangal,Warangal Mandi,Red Gram,4857.55,5055.91,5002.88,93.15,gov_data,,,,,,,2025,
2025-08-05,Telangana,Karimnagar,Karimnagar Mandi,Rice,1747.13,1901.22,1820.65,73.38,gov_data,,,,,,,2025,
2025-08-05,Telangana,Khammam,Khammam Mandi,Rice,1812.05,2024.2,1961.4,23.72,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,1956.68,2118.3,2022.75,82.07,gov_data,,,,,,,2025,
2025-08-05,Telangana,Nizamabad,Nizamabad Mandi,Rice,1901.62,2100.68,2034.36,82.24,gov_data,,,,,,,2025,
2025-08-05,Telangana,Warangal,Warangal Mandi,Rice,1971.36,2133.3,2054.49,46.12,gov_data,,,,,,,2025,
2025-08-04,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4835.04,5078.69,4972.11,40.79,gov_data,,,,,,,2025,
2025-08-04,Telangana,Khammam,Khammam Mandi,Cotton,4926.23,5196.77,5057.2,74.63,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4960.52,5162.15,5064.53,54.82,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4957.64,5074.56,5016.64,39.31,gov_data,,,,,,,2025,
2025-08-04,Telangana,Warangal,Warangal Mandi,Cotton,4903.62,5048.85,4955.69,62.55,gov_data,,,,,,,2025,
2025-08-04,Telangana,Karimnagar,Karimnagar Mandi,Maize,4887.6,5131.05,4987.3,85.24,gov_data,,,,,,,2025,
2025-08-04,Telangana,Khammam,Khammam Mandi,Maize,4911.13,5105.93,5022.6,38.33,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nalgonda,Nalgonda Mandi,Maize,4799.22,4978.98,4913.48,92.61,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nizamabad,Nizamabad Mandi,Maize,4845.62,5060.51,4945.58,23.98,gov_data,,,,,,,2025,
2025-08-04,Telangana,Warangal,Warangal Mandi,Maize,4953.5,5099.05,5045.76,77.19,gov_data,,,,,,,2025,
2025-08-04,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4830.49,4988.09,4887.61,59.03,gov_data,,,,,,,2025,
2025-08-04,Telangana,Khammam,Khammam Mandi,Red Gram,4996.35,5270.17,5135.77,59.36,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4955.15,5179.09,5072.0,37.01,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4771.56,5038.9,4906.92,77.98,gov_data,,,,,,,2025,
2025-08-04,Telangana,Warangal,Warangal Mandi,Red Gram,4851.05,5061.52,4931.22,44.7,gov_data,,,,,,,2025,
2025-08-04,Telangana,Karimnagar,Karimnagar Mandi,Rice,2053.46,2240.26,2186.66,48.51,gov_data,,,,,,,2025,
2025-08-04,Telangana,Khammam,Khammam Mandi,Rice,1810.1,2019.84,1912.83,26.17,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,1890.96,2088.08,2028.58,29.04,gov_data,,,,,,,2025,
2025-08-04,Telangana,Nizamabad,Nizamabad Mandi,Rice,1761.71,1953.35,1821.25,48.24,gov_data,,,,,,,2025,
2025-08-04,Telangana,Warangal,Warangal Mandi,Rice,2176.24,2371.45,2239.64,27.26,gov_data,,,,,,,2025,
2025-08-03,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4960.79,5171.86,5061.15,85.78,gov_data,,,,,,,2025,
2025-08-03,Telangana,Khammam,Khammam Mandi,Cotton,5025.76,5201.34,5093.78,12.41,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nalgonda,Nalgonda Mandi,Cotton,5032.75,5210.22,5151.53,65.61,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5004.16,5129.4,5071.29,79.43,gov_data,,,,,,,2025,
2025-08-03,Telangana,Warangal,Warangal Mandi,Cotton,4884.74,5034.49,4971.59,82.48,gov_data,,,,,,,2025,
2025-08-03,Telangana,Karimnagar,Karimnagar Mandi,Maize,4781.01,5028.78,4919.21,72.77,gov_data,,,,,,,2025,
2025-08-03,Telangana,Khammam,Khammam Mandi,Maize,4828.4,5039.78,4904.04,22.47,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nalgonda,Nalgonda Mandi,Maize,4984.71,5102.47,5052.05,67.35,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nizamabad,Nizamabad Mandi,Maize,4918.13,5110.08,5001.47,57.65,gov_data,,,,,,,2025,
2025-08-03,Telangana,Warangal,Warangal Mandi,Maize,4907.55,5106.2,5024.8,14.64,gov_data,,,,,,,2025,
2025-08-03,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,5036.34,5223.22,5091.16,98.55,gov_data,,,,,,,2025,
2025-08-03,Telangana,Khammam,Khammam Mandi,Red Gram,5046.02,5238.78,5132.19,68.03,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4889.76,5075.68,4965.18,61.29,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,5009.58,5211.97,5111.72,26.88,gov_data,,,,,,,2025,
2025-08-03,Telangana,Warangal,Warangal Mandi,Red Gram,4920.62,5052.79,4982.28,76.15,gov_data,,,,,,,2025,
2025-08-03,Telangana,Karimnagar,Karimnagar Mandi,Rice,2030.4,2229.05,2087.72,13.08,gov_data,,,,,,,2025,
2025-08-03,Telangana,Khammam,Khammam Mandi,Rice,1814.41,2108.24,1959.07,97.64,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,1847.41,2089.75,1947.88,99.91,gov_data,,,,,,,2025,
2025-08-03,Telangana,Nizamabad,Nizamabad Mandi,Rice,1794.97,1949.36,1889.11,93.8,gov_data,,,,,,,2025,
2025-08-03,Telangana,Warangal,Warangal Mandi,Rice,1967.43,2135.41,2062.72,95.85,gov_data,,,,,,,2025,
2025-08-02,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4954.9,5113.11,5015.91,45.04,gov_data,,,,,,,2025,
2025-08-02,Telangana,Khammam,Khammam Mandi,Cotton,4762.94,4975.42,4871.67,17.26,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4867.35,5103.91,4972.67,83.51,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4890.04,5125.87,5034.4,48.61,gov_data,,,,,,,2025,
2025-08-02,Telangana,Warangal,Warangal Mandi,Cotton,4885.37,5109.69,5026.89,44.8,gov_data,,,,,,,2025,
2025-08-02,Telangana,Karimnagar,Karimnagar Mandi,Maize,4977.8,5150.3,5062.52,76.6,gov_data,,,,,,,2025,
2025-08-02,Telangana,Khammam,Khammam Mandi,Maize,4767.61,4965.7,4899.57,57.91,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nalgonda,Nalgonda Mandi,Maize,5019.69,5188.97,5091.44,79.08,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nizamabad,Nizamabad Mandi,Maize,4986.17,5144.62,5061.33,78.04,gov_data,,,,,,,2025,
2025-08-02,Telangana,Warangal,Warangal Mandi,Maize,4800.59,5009.22,4949.29,65.73,gov_data,,,,,,,2025,
2025-08-02,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4998.53,5186.33,5068.42,47.06,gov_data,,,,,,,2025,
2025-08-02,Telangana,Khammam,Khammam Mandi,Red Gram,4816.69,5055.08,4961.63,32.25,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4813.23,5014.88,4897.06,82.54,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4871.93,5029.36,4952.1,51.35,gov_data,,,,,,,2025,
2025-08-02,Telangana,Warangal,Warangal Mandi,Red Gram,4946.81,5186.68,5088.14,92.8,gov_data,,,,,,,2025,
2025-08-02,Telangana,Karimnagar,Karimnagar Mandi,Rice,1855.72,2085.97,1955.67,35.61,gov_data,,,,,,,2025,
2025-08-02,Telangana,Khammam,Khammam Mandi,Rice,1867.61,2088.96,2011.46,65.71,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,1846.04,1968.33,1907.17,67.85,gov_data,,,,,,,2025,
2025-08-02,Telangana,Nizamabad,Nizamabad Mandi,Rice,1818.06,2026.11,1933.26,17.14,gov_data,,,,,,,2025,
2025-08-02,Telangana,Warangal,Warangal Mandi,Rice,1920.17,2178.42,2038.58,61.79,gov_data,,,,,,,2025,
2025-08-01,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5020.65,5231.89,5111.93,82.04,gov_data,,,,,,,2025,
2025-08-01,Telangana,Khammam,Khammam Mandi,Cotton,4869.2,5076.86,4929.0,24.76,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4747.85,4999.12,4891.26,37.36,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4903.46,5040.76,4962.74,71.25,gov_data,,,,,,,2025,
2025-08-01,Telangana,Warangal,Warangal Mandi,Cotton,5005.65,5205.65,5150.75,26.87,gov_data,,,,,,,2025,
2025-08-01,Telangana,Karimnagar,Karimnagar Mandi,Maize,5064.97,5171.54,5117.66,53.83,gov_data,,,,,,,2025,
2025-08-01,Telangana,Khammam,Khammam Mandi,Maize,4811.5,5024.21,4940.34,85.71,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nalgonda,Nalgonda Mandi,Maize,4923.21,5111.86,5057.75,89.42,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nizamabad,Nizamabad Mandi,Maize,4817.08,4957.63,4898.3,42.12,gov_data,,,,,,,2025,
2025-08-01,Telangana,Warangal,Warangal Mandi,Maize,4915.19,5098.83,4966.21,95.5,gov_data,,,,,,,2025,
2025-08-01,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4710.85,4930.7,4842.72,68.19,gov_data,,,,,,,2025,
2025-08-01,Telangana,Khammam,Khammam Mandi,Red Gram,4889.8,5112.21,4983.39,92.78,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4900.28,5180.36,5037.45,22.91,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,5040.92,5209.38,5124.97,71.65,gov_data,,,,,,,2025,
2025-08-01,Telangana,Warangal,Warangal Mandi,Red Gram,4852.89,5072.47,4933.82,36.35,gov_data,,,,,,,2025,
2025-08-01,Telangana,Karimnagar,Karimnagar Mandi,Rice,2037.05,2257.11,2127.91,92.8,gov_data,,,,,,,2025,
2025-08-01,Telangana,Khammam,Khammam Mandi,Rice,1842.0,2062.84,1921.66,66.41,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,1714.61,1879.12,1814.06,81.2,gov_data,,,,,,,2025,
2025-08-01,Telangana,Nizamabad,Nizamabad Mandi,Rice,2073.54,2203.64,2128.83,26.57,gov_data,,,,,,,2025,
2025-08-01,Telangana,Warangal,Warangal Mandi,Rice,2075.47,2308.76,2215.49,45.35,gov_data,,,,,,,2025,
2025-07-31,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4925.77,5128.24,5009.98,98.28,gov_data,,,,,,,2025,
2025-07-31,Telangana,Khammam,Khammam Mandi,Cotton,4922.45,5106.97,5044.27,42.79,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4695.34,4911.44,4840.65,54.92,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nizamabad,Nizamabad Mandi,Cotton,5032.1,5256.39,5159.8,23.16,gov_data,,,,,,,2025,
2025-07-31,Telangana,Warangal,Warangal Mandi,Cotton,4886.83,5008.04,4953.69,94.99,gov_data,,,,,,,2025,
2025-07-31,Telangana,Karimnagar,Karimnagar Mandi,Maize,4840.18,5057.16,4971.18,15.65,gov_data,,,,,,,2025,
2025-07-31,Telangana,Khammam,Khammam Mandi,Maize,4867.35,5089.54,4958.06,57.2,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nalgonda,Nalgonda Mandi,Maize,5026.66,5153.5,5103.07,16.08,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nizamabad,Nizamabad Mandi,Maize,4890.32,5053.18,4996.53,15.27,gov_data,,,,,,,2025,
2025-07-31,Telangana,Warangal,Warangal Mandi,Maize,4966.62,5129.37,5036.37,37.16,gov_data,,,,,,,2025,
2025-07-31,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4905.35,5133.39,5042.69,48.25,gov_data,,,,,,,2025,
2025-07-31,Telangana,Khammam,Khammam Mandi,Red Gram,4905.0,5178.73,5044.41,85.06,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4983.92,5107.59,5041.48,45.1,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,5024.34,5234.11,5115.06,18.45,gov_data,,,,,,,2025,
2025-07-31,Telangana,Warangal,Warangal Mandi,Red Gram,4903.8,5090.25,4996.51,67.58,gov_data,,,,,,,2025,
2025-07-31,Telangana,Karimnagar,Karimnagar Mandi,Rice,1727.04,1887.31,1827.09,63.62,gov_data,,,,,,,2025,
2025-07-31,Telangana,Khammam,Khammam Mandi,Rice,1943.65,2100.59,2035.36,72.64,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nalgonda,Nalgonda Mandi,Rice,1796.92,2035.21,1888.64,81.13,gov_data,,,,,,,2025,
2025-07-31,Telangana,Nizamabad,Nizamabad Mandi,Rice,2030.07,2177.01,2081.81,77.85,gov_data,,,,,,,2025,
2025-07-31,Telangana,Warangal,Warangal Mandi,Rice,1825.35,2075.26,1926.88,14.97,gov_data,,,,,,,2025,
2025-07-30,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4842.07,5047.56,4975.02,72.2,gov_data,,,,,,,2025,
2025-07-30,Telangana,Khammam,Khammam Mandi,Cotton,4636.45,4809.34,4725.34,35.06,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4791.28,4962.37,4910.49,95.69,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4848.34,4981.09,4914.23,24.61,gov_data,,,,,,,2025,
2025-07-30,Telangana,Warangal,Warangal Mandi,Cotton,5071.42,5270.52,5146.12,16.19,gov_data,,,,,,,2025,
2025-07-30,Telangana,Karimnagar,Karimnagar Mandi,Maize,5000.86,5170.28,5084.82,83.36,gov_data,,,,,,,2025,
2025-07-30,Telangana,Khammam,Khammam Mandi,Maize,4799.5,5031.71,4909.19,77.11,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nalgonda,Nalgonda Mandi,Maize,4929.18,5080.15,5000.8,17.7,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nizamabad,Nizamabad Mandi,Maize,4759.28,5008.37,4897.75,92.24,gov_data,,,,,,,2025,
2025-07-30,Telangana,Warangal,Warangal Mandi,Maize,5005.15,5186.94,5099.46,59.08,gov_data,,,,,,,2025,
2025-07-30,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4987.08,5152.05,5060.53,47.81,gov_data,,,,,,,2025,
2025-07-30,Telangana,Khammam,Khammam Mandi,Red Gram,4632.39,4898.46,4780.11,90.4,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4916.92,5055.93,4997.03,12.37,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4803.5,5005.52,4875.17,82.56,gov_data,,,,,,,2025,
2025-07-30,Telangana,Warangal,Warangal Mandi,Red Gram,4848.0,5102.22,4968.01,39.85,gov_data,,,,,,,2025,
2025-07-30,Telangana,Karimnagar,Karimnagar Mandi,Rice,1864.75,2080.37,1966.0,53.7,gov_data,,,,,,,2025,
2025-07-30,Telangana,Khammam,Khammam Mandi,Rice,1978.44,2166.45,2055.73,22.8,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nalgonda,Nalgonda Mandi,Rice,1961.14,2156.06,2060.39,35.01,gov_data,,,,,,,2025,
2025-07-30,Telangana,Nizamabad,Nizamabad Mandi,Rice,2040.35,2232.32,2157.99,86.06,gov_data,,,,,,,2025,
2025-07-30,Telangana,Warangal,Warangal Mandi,Rice,1922.73,2061.82,2000.04,88.03,gov_data,,,,,,,2025,
2025-07-29,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4804.29,5019.47,4946.87,11.49,gov_data,,,,,,,2025,
2025-07-29,Telangana,Khammam,Khammam Mandi,Cotton,4968.08,5166.0,5043.03,97.19,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4887.67,5161.14,5022.86,22.06,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4867.79,5106.35,5005.81,31.09,gov_data,,,,,,,2025,
2025-07-29,Telangana,Warangal,Warangal Mandi,Cotton,4891.65,5052.92,4990.17,25.96,gov_data,,,,,,,2025,
2025-07-29,Telangana,Karimnagar,Karimnagar Mandi,Maize,5103.2,5227.17,5160.59,63.42,gov_data,,,,,,,2025,
2025-07-29,Telangana,Khammam,Khammam Mandi,Maize,4997.56,5138.39,5064.68,21.55,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nalgonda,Nalgonda Mandi,Maize,5015.56,5209.54,5134.48,54.95,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nizamabad,Nizamabad Mandi,Maize,4883.31,5122.68,4974.86,79.63,gov_data,,,,,,,2025,
2025-07-29,Telangana,Warangal,Warangal Mandi,Maize,4876.14,5083.67,4974.68,49.27,gov_data,,,,,,,2025,
2025-07-29,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4890.47,5072.89,4950.59,52.26,gov_data,,,,,,,2025,
2025-07-29,Telangana,Khammam,Khammam Mandi,Red Gram,4966.12,5177.61,5067.55,28.55,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5035.4,5228.49,5097.74,61.33,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4830.42,5014.45,4913.18,68.26,gov_data,,,,,,,2025,
2025-07-29,Telangana,Warangal,Warangal Mandi,Red Gram,4838.1,4969.01,4904.8,21.37,gov_data,,,,,,,2025,
2025-07-29,Telangana,Karimnagar,Karimnagar Mandi,Rice,1842.07,2067.89,1948.12,59.9,gov_data,,,,,,,2025,
2025-07-29,Telangana,Khammam,Khammam Mandi,Rice,2072.82,2276.03,2178.86,98.59,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nalgonda,Nalgonda Mandi,Rice,2114.75,2292.75,2218.1,82.73,gov_data,,,,,,,2025,
2025-07-29,Telangana,Nizamabad,Nizamabad Mandi,Rice,1937.31,2129.26,2026.99,82.43,gov_data,,,,,,,2025,
2025-07-29,Telangana,Warangal,Warangal Mandi,Rice,1761.1,2020.12,1910.63,14.85,gov_data,,,,,,,2025,
2025-07-28,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4694.41,4931.35,4802.34,69.59,gov_data,,,,,,,2025,
2025-07-28,Telangana,Khammam,Khammam Mandi,Cotton,4987.07,5215.71,5109.79,57.31,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4919.46,5065.34,4974.59,24.08,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4791.3,4963.82,4905.94,62.53,gov_data,,,,,,,2025,
2025-07-28,Telangana,Warangal,Warangal Mandi,Cotton,5190.1,5347.12,5260.42,89.13,gov_data,,,,,,,2025,
2025-07-28,Telangana,Karimnagar,Karimnagar Mandi,Maize,4751.69,4931.32,4824.59,73.31,gov_data,,,,,,,2025,
2025-07-28,Telangana,Khammam,Khammam Mandi,Maize,5008.7,5216.66,5146.45,11.17,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nalgonda,Nalgonda Mandi,Maize,4840.15,5042.27,4968.86,76.18,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nizamabad,Nizamabad Mandi,Maize,4884.8,5059.63,4965.91,25.9,gov_data,,,,,,,2025,
2025-07-28,Telangana,Warangal,Warangal Mandi,Maize,4807.79,5028.94,4889.46,56.99,gov_data,,,,,,,2025,
2025-07-28,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4887.82,5032.96,4952.0,79.2,gov_data,,,,,,,2025,
2025-07-28,Telangana,Khammam,Khammam Mandi,Red Gram,4726.33,4881.95,4815.46,43.96,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4908.64,5121.7,5005.29,57.71,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4945.16,5109.83,5035.7,70.42,gov_data,,,,,,,2025,
2025-07-28,Telangana,Warangal,Warangal Mandi,Red Gram,4864.16,5131.25,4987.53,55.49,gov_data,,,,,,,2025,
2025-07-28,Telangana,Karimnagar,Karimnagar Mandi,Rice,1817.43,2063.16,1951.83,69.77,gov_data,,,,,,,2025,
2025-07-28,Telangana,Khammam,Khammam Mandi,Rice,1754.25,1963.19,1896.36,86.35,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,1797.79,2034.11,1946.72,68.36,gov_data,,,,,,,2025,
2025-07-28,Telangana,Nizamabad,Nizamabad Mandi,Rice,1938.74,2134.54,2050.58,98.92,gov_data,,,,,,,2025,
2025-07-28,Telangana,Warangal,Warangal Mandi,Rice,1836.9,2037.99,1960.15,48.01,gov_data,,,,,,,2025,
2025-07-27,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4935.63,5091.17,5032.03,81.42,gov_data,,,,,,,2025,
2025-07-27,Telangana,Khammam,Khammam Mandi,Cotton,4909.81,5125.4,4981.01,24.78,gov_data,,,,,,,2025,
